name,window_fn,pct_ratio
Kory,24718.087784241143,17.205761316872429
Erasmo,130.3490584352553,4.4565217391304346
Raylan,26549.982142857141,2.438673068529027
Abigail,30925223.535296869,1276.7090909090912
Mathilda,1964.1128251663642,22.259999999999998
Genise,6.4,2.2199999999999998
Eamonn,12.623333333333333,2.72
Dezire,17.611111111111111,3.22
Genea,838.7,8.88
Iza,1.2857142857142858,1.36
Obert,2.1944444444444446,1.36
Jennae,1.8,1.36
Tama,158.81060606060606,6.9411764705882355
Grayson,4368686.0954451347,698.32000000000016
Xochilt,123.29710144927536,5.2307692307692308
Novah,2755.8666666666668,17.923076923076923
Melia,1795.297895902547,21.923076923076923
Gracy,20.257142857142856,2.8888888888888888
Sama,415.8857142857143,8.5555555555555554
Cami,1594.21679197995,5.7755102040816331
Shaquala,4.916666666666667,1.5616438356164384
Ayaan,26063.67320261438,71.94736842105263
Mandy,479508.04534440982,76.7007299270073
Bettina,1636.1486846486846,19.05
Braylen,132565.56190476191,84.7
Alvaro,15312.351388079984,32.85
Seymour,58316.287707390649,63.1
Ilya,16.352380952380951,2.1
Christien,13.49090909090909,2.6
Tyiesha,11.872727272727273,2.6
Aprille,33.333333333333336,2.6
Deolinda,17.457142857142856,2.6
Kenzy,35.727272727272727,3.6
Therman,33.946524064171122,3.6
Rochell,49.290476190476191,4.2
Amberlynn,41.457142857142856,4.2
Shekinah,240.21264367816093,8.4
Elenora,394.53333333333336,10.4
Hovhannes,0.66666666666666663,1.3
Kenady,1.5,1.3
Kupono,0.7,1.3
Tyrome,0.7,1.3
Pola,4.872727272727273,1.8
Shacoria,8.3333333333333339,1.8
Quetzali,4.333333333333333,1.8
Nairi,3.7625,1.8
Dicky,3.8602941176470589,1.8
Mercer,3.5833333333333335,1.8
Carolanne,4.147619047619048,1.8
Annslee,9.78888888888889,2.1000000000000005
Keli,1175.830487804878,18.800000000000004
Alois,438.43582887700535,6.71578947368421
Kenneth,63991775.01211492,9.858169807654944
Eliam,1156.6944444444443,11.119047619047619
Keylor,422.33333333333331,4.8139534883720927
Kade,94750.5743902439,65.272727272727266
Rasheed,1539.4889184397164,5.5990338164251217
Nichelle,6109.8017718715391,13.108695652173912
Doreen,392407.99353535351,214.7391304347826
Marquavious,117.14736842105263,4.304347826086957
Alisa,67225.16236996834,4.3131923464249757
Manford,20.529411764705884,2.48
Tiyana,50.944444444444443,4.46
Emalie,62.441176470588232,4.96
Vermelle,0.3611111111111111,1.24
Lizbet,764.57549857549861,7.9600000000000009
Audie,1250.163354037267,13.420000000000002
Todd,20730897.058005881,245.77689243027891
Journei,1276.9888888888888,8.4272727272727277
Geraldo,345.89696969696968,8.4333333333333336
Kijana,500.33333333333331,6.4666666666666677
Rollie,35.810084033613443,2.8974358974358974
Isabell,8098.7727663230244,33.757575757575758
Kace,3308.568181818182,20.380000000000003
Kairi,12418.300653594772,59.260000000000005
Sivan,11.316205533596838,2.3600000000000003
Devine,14.332010582010582,2.8600000000000003
Zyanya,12.352941176470589,2.8600000000000003
Prentiss,22.99923896499239,3.3600000000000003
Eniyah,76.992424242424249,5.2200000000000006
Auston,1460.9886363636363,20.880000000000003
Shontae,8.3076923076923084,1.6800000000000002
Shakirah,38.91830065359477,2.8961038961038961
Remington,332377.31596638658,33.438144329896915
Ekam,51.25,2.3636363636363638
Armandina,22.025974025974026,3.3636363636363638
Leyla,20508.560386473429,59.81818181818182
Ilka,0.4,1.1818181818181819
Fern,165121.43891151424,113.43564356435641
Athan,379.79084967320262,5.5142857142857142
Daviel,0.2,1.1199999999999999
Shaneen,0.2,1.1199999999999999
Elad,0.2,1.1199999999999999
Franciso,2.3222222222222224,1.6199999999999999
Nohemy,2.1,1.6199999999999999
Katia,4179.3208163265308,16.17
Camiyah,8.4,2.24
Yareth,16.417582417582416,2.74
Hughes,137.0,4.48
Oksana,55.923976608187132,4.48
Armani,102862.01034482759,21.776442307692307
Esme,19328.83116883117,69.686274509803923
Esha,1118.6176470588234,3.9510869565217406
Jolanda,26.777777777777779,3.2400000000000007
Reginald,591688.31247836619,10.831588529813382
Renata,20927.808610400683,18.275862068965516
Willadean,54.358974358974358,2.7419354838709675
Eligh,67.904411764705884,4.4838709677419351
Kleber,50.333333333333336,2.8666666666666667
Jayonna,80.858974358974365,4.7333333333333334
Jean,16264161.683973694,39.558835422563682
Duston,21.785714285714285,3.0188679245283021
Naythan,40.485294117647058,2.6595744680851063
Thelbert,6.4952380952380953,2.12
Akili,9.4761904761904763,2.12
Yanette,8.9047619047619051,2.12
Jusiah,16.333333333333332,2.12
Lateef,30.509881422924902,3.12
Lashone,43.5,3.12
Antwaun,30.621052631578948,3.62
Shilah,49.357142857142854,3.62
Daniell,215.25862068965517,8.48
Elo,0.125,1.06
Brigido,1.9411764705882353,1.56
Aspen,83406.657219973014,44.369863013698641
Mallorie,889.62184873949582,2.6481481481481488
Wilbur,320489.46867695183,160.84313725490196
Lukas,347839.42081949057,21.282913165266102
Reina,7879.021739130435,24.374999999999996
Shizuko,142.99209486166009,5.9062499999999991
Benno,,1.0
Loana,,1.0
Dejanira,,1.0
Elley,,1.0
Gelisa,,1.0
Hudeyfa,,1.0
Branko,,1.0
Milenia,,1.0
Lacheryl,,1.0
Paighton,,1.0
Zaheer,,1.0
Mathayus,,1.0
Damilola,,1.0
Carlesha,,1.0
Bindi,,1.0
Brannan,,1.0
Severus,,1.0
Hilliary,,1.0
Trueman,,1.0
Daquane,,1.0
Gianpaolo,,1.0
Sargun,,1.0
Narcissa,,1.0
Efstathios,,1.0
Anitza,,1.0
Farbod,,1.0
Jony,,1.0
Lismary,,1.0
Spruha,,1.0
Adonna,,1.0
Elyon,,1.0
Kirti,,1.0
Erineo,,1.0
Axzel,,1.0
Festus,,1.0
Eisa,,1.0
Shelvey,,1.0
Dannye,,1.0
Roddey,,1.0
Verdun,,1.0
Hiep,,1.0
Kleo,,1.0
Cedarius,,1.0
Luwanda,,1.0
Juleen,,1.0
Juliannah,,1.0
Daguan,,1.0
Lodema,,1.0
Rury,,1.0
Ezinne,,1.0
Tyliyah,,1.0
Anaria,,1.0
Manrique,,1.0
Sevilla,,1.0
Maitland,,1.0
Huxton,,1.0
Ayad,,1.0
Seleta,,1.0
Nathanuel,,1.0
Saabir,,1.0
Josten,,1.0
Artavis,,1.0
Jasaun,,1.0
Nelsa,,1.0
Deval,,1.0
Catalea,,1.0
Kyleanthony,,1.0
Eily,,1.0
Cilia,,1.0
Katsuko,,1.0
Brandel,,1.0
Aasha,,1.0
Carron,,1.0
Trig,,1.0
Mansirat,,1.0
Dericka,,1.0
Keagon,,1.0
Shykeem,,1.0
Bernadean,,1.0
Manette,,1.0
Ahaana,,1.0
Danera,,1.0
Beddie,,1.0
Jezlyn,,1.0
Abron,,1.0
Shivaay,,1.0
Atleigh,,1.0
Atlantis,,1.0
Sewall,,1.0
Awab,,1.0
Jarrin,,1.0
Idman,,1.0
Emberley,,1.0
Tanzie,,1.0
Sadler,,1.0
Hernesto,,1.0
Ovide,,1.0
Riddhima,,1.0
Sorin,,1.0
Kelwin,,1.0
Reigna,,1.0
Rohini,,1.0
Abdishakur,,1.0
Adilenne,,1.0
Kritika,,1.0
Gunter,,1.0
Izumi,,1.0
Matalie,,1.0
Jahlon,,1.0
Tramika,,1.0
Veronda,,1.0
Sundae,,1.0
Kalyan,,1.0
Sherolyn,,1.0
Sabrie,,1.0
Chidozie,,1.0
Yvon,,1.0
Lessley,,1.0
Daphanie,,1.0
Shastelyn,,1.0
Jamarco,,1.0
Vestel,,1.0
Somalia,,1.0
Krystale,,1.0
Evian,,1.0
Flamur,,1.0
Dal,,1.0
Starlynn,,1.0
Kyaira,,1.0
Ercell,,1.0
Lemoyne,,1.0
Qaadir,,1.0
Aiman,,1.0
Hovie,,1.0
Jasha,,1.0
Limmie,,1.0
Ladislav,,1.0
Tarika,,1.0
Melessa,,1.0
Yacoub,,1.0
Adaley,,1.0
Zanib,,1.0
Kiriaki,,1.0
Solmayra,,1.0
Ival,,1.0
